date,owl,hemisphere,channel,azi,ele,azi_competitor,ele_competitor,region,stimulus_resp,base_resp,base_std,maxresp_latency,firstspk_latency,psth_driver,psth_competitor
2024-05-06,53,left,5,80,0,20,0,OT,19.365,8.31,7.644861019011398,1.043,1.039,[0.005 0.005 0.015 ... 0.01  0.005 0.015],[0.005 0.01  0.01  ... 0.    0.01  0.01 ]
2024-05-06,53,left,8,80,0,20,0,OT,19.84,9.265,7.768189943609773,1.045,1.038,[0.01  0.02  0.01  ... 0.015 0.005 0.015],[0.01 0.02 0.01 ... 0.01 0.03 0.01]
2024-05-06,53,left,9,80,0,20,0,OT,20.95,9.045,7.152829859573062,1.045,1.039,[0.005 0.005 0.01  ... 0.01  0.005 0.01 ],[0.015 0.005 0.005 ... 0.    0.015 0.02 ]
2024-05-06,53,left,10,80,0,20,0,OT,26.305,10.51,9.424961538383062,1.042,1.041,[0.02  0.015 0.005 ... 0.005 0.015 0.015],[0.015 0.02  0.005 ... 0.015 0.015 0.01 ]
2024-05-06,53,left,12,80,0,20,0,OT,17.12,6.975,6.736792634481189,1.048,1.041,[0.    0.    0.02  ... 0.01  0.005 0.005],[0.005 0.015 0.015 ... 0.005 0.005 0.01 ]
2024-05-06,53,left,15,80,0,20,0,OT,23.505,9.59,8.70355674422819,1.043,1.041,[0.005 0.02  0.    ... 0.015 0.01  0.005],[0.005 0.01  0.015 ... 0.015 0.02  0.   ]
2024-05-06,53,left,16,80,0,20,0,OT,33.985,13.155,13.147660438268094,1.046,1.039,[0.005 0.02  0.015 ... 0.015 0.005 0.015],[0.015 0.025 0.015 ... 0.005 0.005 0.02 ]
2024-05-06,53,left,17,80,0,20,0,Forebrain,16.17,5.19,2.4665563038373968,1.036,1.02,[0.005 0.005 0.015 ... 0.015 0.015 0.01 ],[0.005 0.005 0.005 ... 0.015 0.005 0.   ]
2024-05-06,53,left,18,80,0,20,0,Forebrain,11.03,5.91,2.504376169827528,1.037,1.026,[0.    0.    0.005 ... 0.005 0.    0.005],[0.005 0.    0.005 ... 0.015 0.005 0.005]
2024-05-06,53,left,20,80,0,20,0,Forebrain,8.145,5.84,2.6276224995230955,1.037,1.036,[0.01  0.01  0.02  ... 0.005 0.01  0.01 ],[0.    0.01  0.01  ... 0.    0.005 0.005]
2024-05-06,53,left,21,80,0,20,0,Forebrain,9.515,4.955,2.4562115136933955,1.038,1.02,[0.    0.    0.005 ... 0.005 0.01  0.005],[0.005 0.    0.    ... 0.01  0.005 0.   ]
2024-05-06,53,left,24,80,0,20,0,Forebrain,8.115,4.0,2.0322401432901573,1.041,1.026,[0.    0.005 0.    ... 0.005 0.005 0.005],[0.01  0.005 0.005 ... 0.005 0.01  0.   ]
2024-05-06,53,left,29,80,0,20,0,Forebrain,7.025,6.98,3.2710243044037446,1.036,1.03,[0.    0.005 0.    ... 0.01  0.01  0.   ],[0.005 0.    0.01  ... 0.    0.015 0.   ]
2024-05-06,53,left,31,80,0,20,0,Forebrain,11.28,9.155,4.685186762552801,1.033,1.01,[0.005 0.015 0.015 ... 0.01  0.005 0.015],[0.015 0.02  0.005 ... 0.025 0.01  0.005]
